    
   HH* 
   HH*,HN* 
   HN* 
* *  HN*,HG*,HL* 
* * * BHZ 
* * * BHZ,HHZ 
AU AS08,WTPK,MABG,WR4,WB9,WB2,WR3,AS05,WR1,WR5,AS02,WC2,CTA,WR2,WB7,AS13,AS19,WC1,AS15,YARR,WB10,AS09,AS14,WC4,AS06,WR6,AS16,WR9,AS03,AS12,WB4,MAW,FITZ,AS18,OKDL,WB1,AS17,WR8,NWAO,AS07,WR10,WR7,WB8,AS10,AS04,AS11,WB5,STKA,AS01,WC3,WB6,AS31,PHB,WB3,CATI  BH?,HH?,SH?,HN?,EH? 
GE BANI  BH?,HH? 
IM ZAB3,LPAZB,ZAA2,TOB1,YKW1,YKB6,YKW4,TOA2,ZAB5,YKB1,YKR5,MK32,ZAB2,YKB2,YKR6,ZAA1,ZAB1,YKB7,BOSAB,TOA3,ZAB4,YKR1,PLCAB,ZAA0,TOB4,YKR2,YKB3,TOB3,YKW3,TOB5,YKB9,YKB4,BATI,TOA1,ZAA3,YKR3,YKB0,YKR9,TOB2,YKW2  BH?,HH?,SH? 
NZ    
NZ   BN? 
NZ   BN?,HN? 
NZ *   
NZ TRMS 20 HNZ 
NZ TRTS 20 HN1 
NZ TRTS 20 HN2 
NZ TRTS 20 HNZ 
NZ TRVZ 10 HHZ 
NZ TSZ 10 HHZ 
NZ TSZ 20 HNE 
NZ TSZ 20 HNN 
NZ TSZ 20 HNZ 
NZ TTHS 20 HN1 
NZ TTHS 20 HN2 
NZ TTHS 20 HNZ 
NZ TUDS 20 HN1 
NZ TUDS 20 HN2 
NZ TUDS 20 HNZ 
NZ TUHS 20 HN1 
NZ TUHS 20 HN2 
NZ TUHS 20 HNZ 
NZ TUZ 10 HHZ 
NZ TUZ 20 HNE 
NZ TUZ 20 HNN 
NZ TUZ 20 HNZ 
NZ TWAS 20 HN1 
NZ TWAS 20 HN2 
NZ TWAS 20 HNZ 
NZ UHCS 20 HN1 
NZ UHCS 20 HN2 
NZ UHCS 20 HNZ 
NZ UHSS 20 HN1 
NZ UHSS 20 HN2 
NZ UHSS 20 HNZ 
NZ URZ 10 BHZ 
NZ URZ 10 HHZ 
NZ URZ 20 HNE 
NZ URZ 20 HNN 
NZ URZ 20 HNZ 
NZ UTKS 20 HN1 
NZ UTKS 20 HN2 
NZ UTKS 20 HNZ 
NZ VRZ 10 HHZ 
NZ VRZ 20 HNE 
NZ VRZ 20 HNN 
NZ VRZ 20 HNZ 
NZ VUWS 20 HN1 
NZ VUWS 20 HN2 
NZ VUWS 20 HNZ 
NZ WAIS 20 HN1 
NZ WAIS 20 HN2 
NZ WAIS 20 HNZ 
NZ WAKC 20 HN1 
NZ WAKC 20 HN2 
NZ WAKC 20 HNZ 
NZ WANS 20 HN1 
NZ WANS 20 HN2 
NZ WANS 20 HNZ 
NZ WAZ 10 HHZ 
NZ WAZ 20 HNE 
NZ WAZ 20 HNN 
NZ WAZ 20 HNZ 
NZ WBCS 20 HN1 
NZ WBCS 20 HN2 
NZ WBCS 20 HNZ 
NZ WBFS 20 HN1 
NZ WBFS 20 HN2 
NZ WBFS 20 HNZ 
NZ WCDS 20 HN1 
NZ WCDS 20 HN2 
NZ WCDS 20 HNZ 
NZ WCSS 20 HN1 
NZ WCSS 20 HN2 
NZ WCSS 20 HNZ 
NZ WCZ 10 HHZ 
NZ WDAS 20 HN1 
NZ WDAS 20 HN2 
NZ WDAS 20 HNZ 
NZ WDFS 20 HN1 
NZ WDFS 20 HN2 
NZ WDFS 20 HNZ 
NZ WDPS 20 HN1 
NZ WDPS 20 HNZ 
NZ WEL 10 HHZ 
NZ WEL 20 HNE 
NZ WEL 20 HNN 
NZ WEL 20 HNZ 
NZ WEMS 20 HN1 
NZ WEMS 20 HN2 
NZ WEMS 20 HNZ 
NZ WFSS 20 HN1 
NZ WFSS 20 HN2 
NZ WFSS 20 HNZ 
NZ WHAS 20 HN1 
NZ WHAS 20 HN2 
NZ WHAS 20 HNZ 
NZ WHFS 20 HN1 
NZ WHFS 20 HN2 
NZ WHFS 20 HNZ 
NZ WHVZ 10 HHZ 
NZ WHZ 10 HHZ 
NZ WHZ 20 HNE 
NZ WHZ 20 HNN 
NZ WHZ 20 HNZ 
NZ WIGC 20 HN1 
NZ WIGC 20 HN2 
NZ WIGC 20 HNZ 
NZ WIZ 10 HHE 
NZ WIZ 10 HHN 
NZ WIZ 10 HHZ 
NZ WKHS 20 HN1 
NZ WKHS 20 HN2 
NZ WKHS 20 HNZ 
NZ WKZ 10 HHZ 
NZ WMGZ 20 HNE 
NZ WMGZ 20 HNN 
NZ WMGZ 20 HNZ 
NZ WNAS 20 HN1 
NZ WNAS 20 HN2 
NZ WNAS 20 HNZ 
NZ WNHS 20 HN1 
NZ WNHS 20 HN2 
NZ WNHS 20 HNZ 
NZ WNKS 20 HN1 
NZ WNKS 20 HN2 
NZ WNKS 20 HNZ 
NZ WNPS 20 HN1 
NZ WNPS 20 HN2 
NZ WNPS 20 HNZ 
NZ WPWS 20 HN1 
NZ WPWS 20 HN2 
NZ WPWS 20 HNZ 
NZ WRCS 20 HN1 
NZ WRCS 20 HN2 
NZ WRCS 20 HNZ 
NZ WSFC 20 HN1 
NZ WSFC 20 HN2 
NZ WSFC 20 HNZ 
NZ WSRZ 10 HHZ 
NZ WTMC 20 HN1 
NZ WTMC 20 HN2 
NZ WTMC 20 HNZ 
NZ WVAS 20 HN1 
NZ WVAS 20 HN2 
NZ WVAS 20 HNZ 
NZ WVZ 10 HHZ 
NZ WVZ 20 HNE 
NZ WVZ 20 HNN 
NZ WVZ 20 HNZ 
PS JAY,PALU,ISG  BH?,HH? 
